"TIMESTAMP","RECORD","station","farm","field","latitude","longitude","altitude","battery_voltage_Min","PTemp_Avg","counts_1_Tot","counts_2_Tot","solar_flux_density_Avg","lightning_strike_count_Tot","precipitation_Tot","strike_distance_Min","wind_speed_Avg","wind_direction_Avg","wind_speed_gust_Max","air_temperature_Avg","vapor_pressure_Avg","barometric_pressure_Avg","relative_humidity_Avg","humidity_sensor_temperature_Avg","tilt_north_south_Avg","tilt_west_east_Avg","NDVI_Avg"
"2022-12-03 18:00:00",361,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.1,9.51,699,286,41.25,0,0,0,1.902,20,3.48,5.15,3.6,1000,40.95,5.525,0.375,1.9,"NAN"
"2022-12-03 19:00:00",362,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.95,4.733,739,268,1.25,0,0,0,0.933,244.8,1.91,3.175,3.625,999,47.35,3.075,0.35,1.925,"NAN"
"2022-12-03 20:00:00",363,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.9,1.94,658,291,0,0,0,0,0.9,333.9,1.61,1.7,3.8,999,54.98,0.9,0.475,1.9,"NAN"
"2022-12-03 21:00:00",364,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.87,0.406,734,268,0,0,0,0,0.643,294.2,1.19,0.375,3.9,998,62.38,-0.275,0.4,1.95,"NAN"
"2022-12-03 22:00:00",365,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.85,-0.733,668,291,0,0,0,0,0.725,286.3,1.59,-0.55,4.175,998,70.65,-1.275,0.325,1.925,"NAN"
"2022-12-03 23:00:00",366,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.82,-1.288,705,276,0,0,0,0,0.785,297.2,1.63,-1.125,4.225,998,75.48,-1.725,0.375,1.95,"NAN"
"2022-12-04 00:00:00",367,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.8,-1.233,678,260,0,0,0,0,0.615,256.5,1.2,-0.95,4.425,997,77.83,-1.55,0.4,1.875,"NAN"
"2022-12-04 01:00:00",368,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.78,-1.199,725,296,0,0,0,0,0.74,326.9,1.88,-0.85,4.5,997,78.55,-1.475,0.275,1.975,"NAN"
"2022-12-04 02:00:00",369,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.77,-0.457,726,295,0,0,0,0,0.753,191.6,1.32,-0.175,4.825,996,80.1,-0.625,0.45,1.925,"NAN"
"2022-12-04 03:00:00",370,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.76,0.033,706,288,0,0,0,0,0.558,296.9,1.22,0.225,4.95,996,79.95,-0.15,0.4,1.9,"NAN"
"2022-12-04 04:00:00",371,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.75,0.538,737,311,0,0,0,0,1.137,170.3,2.94,0.85,4.775,995,73.85,0.425,0.4,1.925,"NAN"
"2022-12-04 05:00:00",372,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.73,1.238,702,286,0,0,0,0,1.545,149,3.06,1.375,4.55,994,67.17,1.15,0.375,1.9,"NAN"
"2022-12-04 06:00:00",373,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.72,1.674,732,311,0,0,0,0,1.83,157.9,3.54,1.65,4.525,994,65.9,1.475,0.375,1.95,"NAN"
"2022-12-04 07:00:00",374,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.7,2.319,722,315,0,0,0,0,2.095,140.1,5.23,2.225,4.625,992,64.75,2.075,0.425,1.95,"NAN"
"2022-12-04 08:00:00",375,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.68,2.77,709,271,0,0,0,0,0.595,275.7,1.84,2.6,4.55,993,61.82,2.475,0.425,1.875,"NAN"
"2022-12-04 09:00:00",376,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.67,3.191,707,278,3.5,0,0,0,1.677,171.2,3.49,2.8,4.675,993,62.78,2.7,0.4,1.825,"NAN"
"2022-12-04 10:00:00",377,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.7,4.338,729,267,45.5,0,0,0,2.155,185.6,4.65,3.5,5.225,993,66.48,3.5,0.4,2,"NAN"
"2022-12-04 11:00:00",378,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.17,6.321,707,277,100.5,0,0,0,2.23,172.8,5.2,4.05,5.65,993,68.9,4.65,0.45,1.875,"NAN"
"2022-12-04 12:00:00",379,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.27,7.786,694,289,135.3,0,0,0,2.935,187.6,6.51,5.2,5.95,992,67.27,5.65,0.275,1.825,"NAN"
"2022-12-04 13:00:00",380,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.43,9.41,662,320,137.5,0,0,0,3.383,207.1,6.2,6.3,6.3,991,66.18,7.025,0.4,1.875,"NAN"
"2022-12-04 14:00:00",381,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.5,10.28,755,306,149.8,0,0,0,2.488,200.1,4.82,6.75,6.6,990,67.05,7.6,0.375,1.875,"NAN"
"2022-12-04 15:00:00",382,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.61,13.73,687,319,243.5,0,0,0,2.003,157.2,4.15,8.08,6.95,988,64.45,9.38,0.5,1.775,"NAN"
"2022-12-04 16:00:00",383,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.76,18.75,751,322,244.8,0,0,0,2.41,112.5,5.37,9.6,7.25,987,60.63,11.53,0.475,1.8,"NAN"
"2022-12-04 17:00:00",384,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.41,17.94,715,344,158,0,0,0,2.765,146,5.1,10.95,7.625,986,58.4,12.15,0.475,1.8,"NAN"
"2022-12-04 18:00:00",385,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.09,13.57,723,332,53,0,0,0,2.463,163.5,5.62,10.6,7.75,986,60.83,11,0.475,1.95,"NAN"
"2022-12-04 19:00:00",386,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.95,10.49,721,323,1.75,0,0,0,1.78,160.7,4.21,9.45,7.55,986,63.95,9.35,0.5,1.9,"NAN"
"2022-12-04 20:00:00",387,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.92,8.52,746,301,0,0,0,0,1.53,148.4,3.31,8.1,7.475,986,69.43,7.9,0.475,1.875,"NAN"
"2022-12-04 21:00:00",388,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.89,7.391,781,296,0,0,0,0,1.755,157.3,3.92,7.225,7.275,985,71.43,6.925,0.5,1.95,"NAN"
"2022-12-04 22:00:00",389,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.86,6.644,775,311,0,0,0,0,1.6,165.8,3.57,6.475,7.1,985,73.75,6.2,0.4,1.85,"NAN"
"2022-12-04 23:00:00",390,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.84,5.857,755,324,0,0,0,0,2.763,168.4,6.64,6,7.15,984,76.73,5.575,0.375,2.025,"NAN"
"2022-12-05 00:00:00",391,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.81,5.934,722,305,0,0,0,0,1.923,168.6,4.58,5.825,7.475,984,80.9,5.575,0.35,1.925,"NAN"
"2022-12-05 01:00:00",392,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.78,5.687,736,304,0,0,0,0,1.453,160.8,3.55,5.475,7.575,983,84,5.25,0.425,1.9,"NAN"
"2022-12-05 02:00:00",393,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.76,5.444,802,305,0,0,0,0,1.35,146.2,2.91,5.3,7.7,982,86.4,5.075,0.475,1.9,"NAN"
"2022-12-05 03:00:00",394,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.73,5.175,792,324,0,0,0,0,1.553,126.4,2.86,5.2,7.8,981,88.3,4.85,0.35,1.85,"NAN"
"2022-12-05 04:00:00",395,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.71,5.13,706,313,0,0,0,0,1.36,128.1,3.41,5.175,7.9,980,89.6,4.925,0.4,1.85,"NAN"
"2022-12-05 05:00:00",396,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.67,4.804,771,294,0,0,0,0,1.652,122.9,3.68,4.875,7.925,979,91.5,4.575,0.375,1.9,"NAN"
"2022-12-05 06:00:00",397,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.65,5.125,788,304,0,0,0,0,2.003,132.8,3.96,5.55,8.38,978,92.5,5.025,0.4,1.9,"NAN"
"2022-12-05 07:00:00",398,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.64,6.349,777,297,0,0,0,0,2.08,159.3,3.82,6.85,9.3,977,93.7,6.4,0.375,1.9,"NAN"
"2022-12-05 08:00:00",399,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.63,7.598,778,328,0,0,0,0,2.06,145.4,4.26,7.9,10.15,977,95.2,7.575,0.45,1.95,"NAN"
"2022-12-05 09:00:00",400,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.63,8.58,789,320,3.25,0,0,0,1.94,117.5,4.23,8.55,10.78,977,96.6,8.33,0.4,1.875,"NAN"
"2022-12-05 10:00:00",401,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.66,9.71,775,292,19.5,0,0,0,2.33,135.5,4.29,9.3,11.42,976,97.5,9.18,0.425,1.825,"NAN"
"2022-12-05 11:00:00",402,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.87,11.94,774,342,108,0,0,0,2.398,145.1,4.91,10.45,12.33,976,97.3,10.63,0.375,1.95,"NAN"
"2022-12-05 12:00:00",403,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.59,17.54,799,348,252.8,0,0,0,2.585,150.7,5.16,12.68,13.7,976,93.7,14.03,0.5,1.9,"NAN"
"2022-12-05 13:00:00",404,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.29,26.27,797,336,398.5,0,0,0,2.415,144.9,5.12,15.95,15.18,975,84.2,19.45,0.55,1.75,"NAN"
"2022-12-05 14:00:00",405,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.23,29.26,796,323,410,0,0,0,2.618,225.5,6.17,18.67,15.1,974,70.15,22.12,0.475,1.9,"NAN"
"2022-12-05 15:00:00",406,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.21,32.34,819,333,401.3,0,0,0,2.088,169.5,5.41,19.98,15.15,973,65.03,23.88,0.55,1.825,"NAN"
"2022-12-05 16:00:00",407,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.26,31.36,821,330,320.3,0,0,0,2.863,187.4,5.91,20.6,15.18,972,62.43,23.55,0.525,1.75,"NAN"
"2022-12-05 17:00:00",408,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.36,29.81,807,324,203.5,0,0,0,2.363,205.5,5.83,21.08,15.2,973,60.9,23.05,0.575,1.85,"NAN"
"2022-12-05 18:00:00",409,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.07,27.54,823,317,76.75,0,0,0,1.28,283,2.73,20.9,14.9,974,60.33,22.1,0.4,1.825,"NAN"
"2022-12-05 19:00:00",410,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.92,19.65,783,319,2.25,0,0,0,3.755,49.2,8.04,15.23,13.73,975,79.1,16.28,0.5,1.725,"NAN"
"2022-12-05 20:00:00",411,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.88,14.65,755,347,0,0,0,0,3.795,24.08,7.1,12.3,12.73,976,89.1,12.38,0.475,1.825,"NAN"
"2022-12-05 21:00:00",412,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.85,12.93,773,292,0,0,0,0,4.273,44.38,9.08,11.25,12.63,977,94.8,11.15,0.475,1.75,"NAN"
"2022-12-05 22:00:00",413,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.82,12.8,779,302,0,0,0,0,4.012,43.18,7.17,11.35,13.15,977,98,11.28,0.625,1.75,"NAN"
"2022-12-05 23:00:00",414,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.8,12.27,786,343,0,0,0,0,3.967,32.33,7.77,10.73,12.88,977,100,10.83,0.475,1.85,"NAN"
"2022-12-06 00:00:00",415,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.78,11.49,760,312,0,0,0,0,4.27,20.17,6.86,10.03,12.28,978,100,10.15,0.45,1.875,"NAN"
"2022-12-06 01:00:00",416,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.76,10.82,716,320,0,0,0,0,4.3,24.1,7.5,9.58,11.9,978,100,9.65,0.325,1.825,"NAN"
"2022-12-06 02:00:00",417,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.74,10.36,760,313,0,0,0,0,4.183,23.85,6.93,9.28,11.67,978,100,9.35,0.35,1.875,"NAN"
"2022-12-06 03:00:00",418,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.73,10,765,332,0,0,0,0,3.188,43.18,6.42,9.15,11.6,977,100,9.1,0.475,1.85,"NAN"
"2022-12-06 04:00:00",419,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.71,9.89,803,309,0,0,0,0,2.44,46.9,4.75,9.2,11.6,977,100,9.1,0.375,1.875,"NAN"
"2022-12-06 05:00:00",420,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.69,9.77,744,328,0,0,0.068,0,1.918,258.6,3.71,9.05,11.53,977,100,8.98,0.5,1.925,"NAN"
"2022-12-06 06:00:00",421,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.67,9.58,771,327,0,0,0.068,0,2.36,354.6,4.3,8.83,11.35,977,100,8.8,0.475,1.825,"NAN"
"2022-12-06 07:00:00",422,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.66,9.3,749,300,0,0,0,0,2.318,352.8,4.16,8.6,11.17,978,100,8.55,0.4,1.85,"NAN"
"2022-12-06 08:00:00",423,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.64,9.08,808,302,0,0,0.017,0,1.992,330.2,3.9,8.43,11.03,979,100,8.35,0.35,1.825,"NAN"
"2022-12-06 09:00:00",424,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.64,8.91,741,299,1.75,0,0.051,0,2.755,317.1,5.66,8.1,10.78,980,100,8.1,0.475,1.8,"NAN"
"2022-12-06 10:00:00",425,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.65,8.71,755,305,26,0,0,0,3.068,329.8,6.14,7.425,10.33,981,100,7.55,0.5,1.875,"NAN"
"2022-12-06 11:00:00",426,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.69,7.962,792,310,51.5,0,0,0,4.21,314.8,7.96,5.65,9.18,982,100,6.3,0.75,1.925,"NAN"
"2022-12-06 12:00:00",427,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.01,7.41,759,293,117,0,0,0,3.523,311.9,7.01,4.7,8.48,983,99.8,5.075,0.375,1.9,"NAN"
"2022-12-06 13:00:00",428,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.28,8.18,739,320,139,0,0,0,3.493,319,6.89,5,8.68,983,99.5,5.5,0.45,1.775,"NAN"
"2022-12-06 14:00:00",429,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.24,8.17,759,316,107.5,0,0,0,3.338,314.9,6.19,5.175,8.73,983,99,5.675,0.325,1.95,"NAN"
"2022-12-06 15:00:00",430,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.39,8.66,800,340,133.5,0,0,0,2.843,319.3,5.93,5.4,8.83,983,98.4,5.975,0.425,1.95,"NAN"
"2022-12-06 16:00:00",431,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.26,8.99,762,356,94,0,0,0,1.853,311,3.96,5.975,8.95,983,95.8,6.475,0.4,1.925,"NAN"
"2022-12-06 17:00:00",432,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.14,9.01,807,295,75,0,0,0,1.675,291,3.3,6.35,9,983,94.1,6.8,0.45,1.825,"NAN"
"2022-12-06 18:00:00",433,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.89,8.44,782,328,21.5,0,0,0,1.41,258.7,2.47,6.55,8.95,984,92.4,6.75,0.425,1.875,"NAN"
"2022-12-06 19:00:00",434,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.82,7.473,798,329,0.5,0,0,0,1.493,282.3,2.41,6.525,8.9,984,91.5,6.425,0.325,1.875,"NAN"
"2022-12-06 20:00:00",435,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.78,7.19,782,276,0,0,0,0,1.79,271.3,3.34,6.55,8.95,985,92.2,6.375,0.475,1.85,"NAN"
"2022-12-06 21:00:00",436,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.72,7.218,737,304,0,0,0,0,1.663,278.2,2.99,6.65,9,985,92.5,6.5,0.4,1.825,"NAN"
"2022-12-06 22:00:00",437,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.65,7.184,782,319,0,0,0,0,1.282,310,2.99,6.575,9,986,92.5,6.475,0.525,1.9,"NAN"
"2022-12-06 23:00:00",438,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.62,7.109,722,278,0,0,0,0,0.97,342.1,1.85,6.5,9.02,986,93.1,6.4,0.325,1.925,"NAN"
"2022-12-07 00:00:00",439,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.6,7.052,715,309,0,0,0,0,0.787,321.9,1.65,6.45,9.08,987,93.9,6.325,0.4,1.825,"NAN"
"2022-12-07 01:00:00",440,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.6,6.949,769,307,0,0,0,0,0.643,308.1,1.36,6.425,9.1,987,94.5,6.25,0.475,1.825,"NAN"
"2022-12-07 02:00:00",441,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.6,6.768,727,298,0,0,0,0,0.523,304.1,1.07,6.375,9.1,988,95.1,6.125,0.425,1.825,"NAN"
"2022-12-07 03:00:00",442,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.59,6.796,744,304,0,0,0,0,1.37,258.3,2.62,6.45,9.23,988,95.6,6.225,0.375,1.85,"NAN"
"2022-12-07 04:00:00",443,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.58,6.952,775,265,0,0,0,0,1.743,46.65,3.19,6.6,9.1,988,93.2,6.45,0.425,1.95,"NAN"
"2022-12-07 05:00:00",444,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.58,6.98,767,311,0,0,0,0,1.288,30.25,2.89,6.6,9.08,988,93.2,6.45,0.45,1.85,"NAN"
"2022-12-07 06:00:00",445,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.58,7.02,720,311,0,0,0,0,1.245,53.68,3.03,6.725,9.02,988,92,6.525,0.475,1.9,"NAN"
"2022-12-07 07:00:00",446,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.58,7.186,734,306,0,0,0,0,1.353,63.6,2.73,6.75,9.25,988,93.8,6.675,0.4,1.875,"NAN"
"2022-12-07 08:00:00",447,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.57,7.086,781,311,0,0,0,0,1.478,34.63,3.31,6.55,9.47,989,97.6,6.475,0.375,1.9,"NAN"
"2022-12-07 09:00:00",448,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.57,7.268,754,288,9.75,0,0,0,1.573,104.6,3.01,6.575,9.68,990,99.5,6.525,0.425,1.85,"NAN"
"2022-12-07 10:00:00",449,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.61,8.06,727,304,39.75,0,0,0,1.59,271.2,3.3,6.75,9.83,990,100,6.875,0.4,1.8,"NAN"
"2022-12-07 11:00:00",450,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.77,9.29,660,333,77,0,0,0,1.33,121.9,2.95,7.3,10.15,991,99.2,7.65,0.4,1.875,"NAN"
"2022-12-07 12:00:00",451,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.99,10.5,758,283,98.8,0,0,0,1.303,68.82,2.77,7.875,10.4,992,97.7,8.48,0.4,1.85,"NAN"
"2022-12-07 13:00:00",452,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.15,11.65,712,333,114,0,0,0,2.095,30.95,4.39,8.58,10.65,992,95.5,9.23,0.45,1.875,"NAN"
"2022-12-07 14:00:00",453,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.19,12.34,728,303,114.3,0,0,0,2.403,172.9,4.58,9.18,10.78,991,92.9,9.8,0.45,1.9,"NAN"
"2022-12-07 15:00:00",454,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.1,12.67,753,273,99.8,0,0,0,2.145,94.5,4.65,9.52,10.85,991,91.3,10.18,0.475,1.95,"NAN"
"2022-12-07 16:00:00",455,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.96,11.81,678,316,50.75,0,0,0,2.375,64.5,4.13,9.72,10.78,991,89.3,9.95,0.475,1.8,"NAN"
"2022-12-07 17:00:00",456,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.85,10.68,759,293,27,0,0.663,0,1.615,81.5,3.14,9.52,11.05,991,93,9.33,0.475,1.875,"NAN"
"2022-12-07 18:00:00",457,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.74,10.11,716,315,10,0,1.19,0,1.145,60.4,2.93,9.08,11.28,991,97.9,9.02,0.45,1.85,"NAN"
"2022-12-07 19:00:00",458,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.65,9.6,676,294,0.5,0,0.493,0,1.06,41.1,2.22,9.08,11.28,991,97.9,8.78,0.45,1.85,"NAN"
"2022-12-07 20:00:00",459,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.61,9.39,667,300,0,0,0.884,0,0.787,253.2,1.64,8.8,11.3,991,99.7,8.65,0.425,1.9,"NAN"
"2022-12-07 21:00:00",460,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.59,9.35,712,281,0,0,0.544,0,1.838,69,4.29,8.98,11.33,991,99.1,8.68,0.375,1.9,"NAN"
"2022-12-07 22:00:00",461,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.58,9.31,636,274,0,0,0.748,0,1.478,46.5,2.84,8.88,11.3,991,99.2,8.63,0.475,1.9,"NAN"
"2022-12-07 23:00:00",462,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.57,9.23,741,311,0,0,0.731,0,2.18,86.5,4.15,8.8,11.25,991,99.4,8.55,0.475,1.825,"NAN"
"2022-12-08 00:00:00",463,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.57,9.08,681,306,0,0,2.448,0,2.353,94.1,4.64,8.63,11.13,990,99.5,8.42,0.4,1.925,"NAN"
"2022-12-08 01:00:00",464,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.57,8.99,686,295,0,0,2.873,0,1.925,67.98,3.47,8.6,11.1,990,99.3,8.35,0.45,1.8,"NAN"
"2022-12-08 02:00:00",465,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.56,8.97,684,295,0,0,2.227,0,2.06,66.05,4.07,8.48,11.03,989,99.6,8.33,0.525,1.95,"NAN"
"2022-12-08 03:00:00",466,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.56,8.95,665,307,0,0,2.108,0,1.483,50.85,3.11,8.45,10.98,988,99.6,8.3,0.375,1.775,"NAN"
"2022-12-08 04:00:00",467,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.54,8.93,700,311,0,0,2.924,0,1.48,183.3,3.54,8.48,11,989,99.6,8.3,0.425,1.85,"NAN"
"2022-12-08 05:00:00",468,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.55,8.87,698,309,0,0,0.901,0,1.588,170,3.14,8.4,11,989,99.8,8.23,0.425,1.875,"NAN"
"2022-12-08 06:00:00",469,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.55,8.71,667,292,0,0,0.816,0,1.448,265.2,4.09,8.1,10.8,989,100,8,0.5,1.95,"NAN"
"2022-12-08 07:00:00",470,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.54,8.62,708,291,0,0,1.717,0,0.99,193.9,1.97,8.1,10.8,989,99.8,7.95,0.45,1.875,"NAN"
"2022-12-08 08:00:00",471,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.54,8.65,729,277,0,0,0.799,0,1.32,15.73,2.11,8.15,10.8,989,99.9,8.02,0.475,1.85,"NAN"
"2022-12-08 09:00:00",472,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.54,8.82,672,303,2.5,0,0,0,0.968,108.1,2.28,8.27,10.88,988,99.8,8.1,0.425,1.875,"NAN"
"2022-12-08 10:00:00",473,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.56,9.37,700,268,19.75,0,0,0,0.813,107.7,2.06,8.48,11.08,989,100,8.43,0.4,1.925,"NAN"
"2022-12-08 11:00:00",474,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.62,10.26,648,287,56.5,0,0,0,1.008,165.1,2.06,8.77,11.28,989,100,8.93,0.475,1.9,"NAN"
"2022-12-08 12:00:00",475,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.04,12.27,693,251,126.8,0,0,0,0.977,188.1,2.08,9.65,11.98,989,100,10.15,0.475,1.825,"NAN"
"2022-12-08 13:00:00",476,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.18,13.93,667,282,126.5,0,0,0,0.938,115.7,2.17,10.65,12.83,988,100,11.4,0.5,1.85,"NAN"
"2022-12-08 14:00:00",477,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.24,16.02,661,286,180,0,0,0,1.468,148.3,3.3,11.9,13.93,987,100,12.7,0.525,1.9,"NAN"
"2022-12-08 15:00:00",478,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.13,16.24,638,289,99.8,0,0,0,1.973,181.5,4.75,13.18,15.1,987,100,13.58,0.525,1.8,"NAN"
"2022-12-08 16:00:00",479,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.1,15.86,664,325,87.3,0,0,0,2.62,188.2,5.22,13.48,15.43,986,100,13.7,0.525,1.875,"NAN"
"2022-12-08 17:00:00",480,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.04,16.01,705,300,68.75,0,0,0,2.73,190.2,5.77,14.1,15.88,986,98.6,14.17,0.375,1.75,"NAN"
"2022-12-08 18:00:00",481,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.88,15.88,683,282,38.25,0,0,0,2.165,175.2,4.65,14.28,15.73,986,96.6,14.28,0.575,1.825,"NAN"
"2022-12-08 19:00:00",482,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.79,14.46,712,281,1.5,0,0,0,1.93,159.2,3.21,13.83,15.35,986,97,13.6,0.5,1.875,"NAN"
"2022-12-08 20:00:00",483,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.73,12.36,692,312,0,0,0,0,1.695,160.1,4.83,12.33,14.1,987,98.5,12.08,0.5,1.925,"NAN"
"2022-12-08 21:00:00",484,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.68,11.86,686,286,0,0,0,0,0.815,151.3,2.32,11.83,13.68,988,98.7,11.53,0.425,1.775,"NAN"
"2022-12-08 22:00:00",485,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.62,10.09,681,274,0,0,0,0,0.602,240.6,1.3,10,12.23,988,99.3,10.05,0.5,1.9,"NAN"
